Time,N-S Acceleration (𝑚∕𝑠^2 )(392 m),E-W Acceleration (𝑚∕𝑠^2 ) (392 m),Z Acceleration (𝑚∕𝑠^2 ) (392 m),N-S Acceleration (𝑚∕𝑠^2 ) (494 m),E-W Acceleration (𝑚∕𝑠^2 ) (494 m),Z Acceleration (𝑚∕𝑠^2 ) (494 m),,
07:58:01.270,0.01791975,-0.0069154,-0.006141386,0.024178189,-0.023657179,-0.039670253,,
07:58:01.275,0.017940294,-0.006927243,-0.006151197,0.024209372,-0.023680522,-0.039710186,,
07:58:01.280,0.017956036,-0.006937228,-0.006156229,0.024232477,-0.023703703,-0.039747983,,
07:58:01.285,0.017971815,-0.006947184,-0.006165752,0.024260545,-0.023726465,-0.039786888,,
07:58:01.290,0.017992891,-0.00695775,-0.006177621,0.024294605,-0.02374937,-0.039826673,,
07:58:01.295,0.018010795,-0.006968152,-0.006184108,0.024320914,-0.0237733,-0.039865914,,
07:58:01.300,0.018024383,-0.006979124,-0.006191144,0.024346153,-0.023796707,-0.039905442,,
07:58:01.305,0.018044162,-0.006989951,-0.006203067,0.024378909,-0.02382,-0.039945019,,
07:58:01.310,0.018064957,-0.007000336,-0.006210646,0.024406966,-0.023844741,-0.039983728,,
07:58:01.315,0.018078249,-0.007011942,-0.006216764,0.024432226,-0.023868915,-0.040021792,,
07:58:01.320,0.018092713,-0.007024649,-0.006227575,0.024463648,-0.023892058,-0.040060563,,
07:58:01.325,0.018115564,-0.007034831,-0.006236379,0.024492723,-0.023915773,-0.040098697,,
07:58:01.330,0.018134106,-0.007044854,-0.006242217,0.024515622,-0.023939993,-0.040135728,,
07:58:01.335,0.018146608,-0.007057281,-0.006252544,0.024545049,-0.023964113,-0.040176308,,
07:58:01.340,0.018164922,-0.007069998,-0.006263104,0.024578171,-0.023987485,-0.040216516,,
07:58:01.345,0.01818754,-0.007079081,-0.006268277,0.024599744,-0.024010766,-0.04025318,,
07:58:01.350,0.01820362,-0.007087744,-0.006276351,0.024625227,-0.024035507,-0.040291047,,
07:58:01.355,0.018217087,-0.007101742,-0.006288303,0.024662916,-0.024060035,-0.04033135,,
07:58:01.360,0.01823617,-0.00711358,-0.006294297,0.024690025,-0.024081746,-0.040368883,,
07:58:01.365,0.018256342,-0.007120545,-0.006299519,0.024707735,-0.024104146,-0.040404497,,
07:58:01.370,0.018272819,-0.007131006,-0.006311816,0.024741119,-0.024130385,-0.040444591,,
07:58:01.375,0.018287366,-0.00714473,-0.006321215,0.024778022,-0.02415521,-0.040485917,,
07:58:01.380,0.01830499,-0.007155432,-0.006324912,0.024796005,-0.024175734,-0.040521471,,
07:58:01.385,0.018325653,-0.007164184,-0.006335198,0.024820598,-0.02420004,-0.040558533,,
07:58:01.390,0.018343198,-0.007175105,-0.006347515,0.024857889,-0.024226168,-0.040600266,,
07:58:01.395,0.018354794,-0.00718817,-0.006351926,0.024885215,-0.024246995,-0.040638598,,
07:58:01.400,0.018372933,-0.00719825,-0.006358379,0.024904032,-0.024267769,-0.040673595,,
07:58:01.405,0.018395734,-0.007207646,-0.006372124,0.024934984,-0.024294498,-0.040712808,,
07:58:01.410,0.018410335,-0.007219693,-0.006379629,0.024970492,-0.024320344,-0.040753392,,
07:58:01.415,0.018421889,-0.007231495,-0.006384523,0.024993162,-0.024340665,-0.040789581,,
07:58:01.420,0.018443683,-0.007242409,-0.006396826,0.025017826,-0.024362232,-0.0408251,,
07:58:01.425,0.018466244,-0.007252191,-0.006407254,0.025050779,-0.024388893,-0.040864139,,
07:58:01.430,0.018476265,-0.007263327,-0.006411283,0.02507831,-0.02441231,-0.040903267,,
07:58:01.435,0.018490153,-0.007275459,-0.006420671,0.025104153,-0.024431752,-0.040939551,,
07:58:01.440,0.018513664,-0.007285808,-0.006433153,0.02513316,-0.024456512,-0.040977551,,
07:58:01.445,0.018531151,-0.007295953,-0.006438024,0.025158405,-0.024483758,-0.04101722,,
07:58:01.450,0.018542156,-0.007307278,-0.006444247,0.025184059,-0.024505142,-0.041054609,,
07:58:01.455,0.018560177,-0.007320007,-0.006456512,0.025214823,-0.024527488,-0.041091378,,
07:58:01.460,0.018582807,-0.007330152,-0.006464375,0.025239589,-0.02455261,-0.041128404,,
07:58:01.465,0.018598124,-0.007338286,-0.006468831,0.025263041,-0.02457739,-0.04116501,,
07:58:01.470,0.018610749,-0.007350773,-0.006479659,0.025297147,-0.024600809,-0.041202852,,
07:58:01.475,0.018630597,-0.007362493,-0.006488993,0.02532548,-0.024623453,-0.041239165,,
07:58:01.480,0.018651126,-0.007370498,-0.006493331,0.025344045,-0.024649446,-0.041274276,,
07:58:01.485,0.018665181,-0.007381018,-0.006502127,0.025374446,-0.024674609,-0.041313205,,
07:58:01.490,0.018680362,-0.007394069,-0.00651434,0.0254119,-0.024694789,-0.041351429,,
07:58:01.495,0.018700915,-0.007403873,-0.006519278,0.025431092,-0.024716584,-0.041386029,,
07:58:01.500,0.018718668,-0.007411798,-0.006526277,0.025452026,-0.024741317,-0.041423774,,
07:58:01.505,0.018731246,-0.007424368,-0.006539762,0.025492704,-0.024763937,-0.041464709,,
07:58:01.510,0.018746786,-0.007435739,-0.00654558,0.02552097,-0.024785,-0.041501848,,
07:58:01.515,0.01876607,-0.007443926,-0.006550828,0.025535877,-0.024807972,-0.04153623,,
07:58:01.520,0.018783389,-0.007454931,-0.006564288,0.02556883,-0.02483334,-0.041575293,,
07:58:01.525,0.018795454,-0.007469188,-0.006574571,0.025606797,-0.02485596,-0.041615974,,
07:58:01.530,0.018813124,-0.007479477,-0.006577245,0.025622866,-0.024876096,-0.041648925,,
07:58:01.535,0.018834364,-0.007488378,-0.006588012,0.025643999,-0.024900302,-0.041684241,,
07:58:01.540,0.018849614,-0.00750184,-0.006600692,0.025683622,-0.024926145,-0.041726016,,
07:58:01.545,0.018863667,-0.007513231,-0.006603977,0.025707264,-0.024946936,-0.041762365,,
07:58:01.550,0.018882579,-0.007521075,-0.006610101,0.025722859,-0.024968943,-0.041794496,,
07:58:01.555,0.018901354,-0.007532201,-0.00662412,0.025758067,-0.0249972,-0.041832126,,
07:58:01.560,0.018914105,-0.007546128,-0.0066303,0.025790492,-0.025019871,-0.041870735,,
07:58:01.565,0.018928968,-0.007556093,-0.006633264,0.025805869,-0.025040628,-0.041902152,,
07:58:01.570,0.018949798,-0.007563889,-0.006645863,0.025832195,-0.025065635,-0.041936267,,
07:58:01.575,0.018967111,-0.007574149,-0.006656951,0.025868371,-0.025091821,-0.041976757,,
07:58:01.580,0.018977513,-0.007586697,-0.006660045,0.025891519,-0.025112611,-0.042012751,,
07:58:01.585,0.018995416,-0.007596934,-0.006669939,0.025914194,-0.025133202,-0.042046525,,
07:58:01.590,0.019017759,-0.007606944,-0.006684786,0.025949201,-0.025159186,-0.042085082,,
07:58:01.595,0.019032149,-0.007618001,-0.006687482,0.025975478,-0.025183234,-0.042122772,,
07:58:01.600,0.019041641,-0.007629372,-0.006692367,0.025996853,-0.025203924,-0.042157508,,
07:58:01.605,0.019062596,-0.007640875,-0.0067055,0.026027611,-0.025226591,-0.042194357,,
07:58:01.610,0.019083559,-0.007650413,-0.006712931,0.026053921,-0.025253081,-0.042232268,,
07:58:01.615,0.019093116,-0.007659113,-0.006716085,0.026075718,-0.025276184,-0.042268727,,
07:58:01.620,0.01910855,-0.007671538,-0.00672772,0.026106069,-0.025295642,-0.042305685,,
07:58:01.625,0.019130889,-0.007682429,-0.006738934,0.026135147,-0.025318244,-0.042342367,,
07:58:01.630,0.019145077,-0.007692419,-0.006743239,0.026155025,-0.025342823,-0.042377754,,
07:58:01.635,0.019155725,-0.007704751,-0.006753177,0.026183658,-0.02536381,-0.042413225,,
07:58:01.640,0.019173867,-0.007716227,-0.0067655,0.026216806,-0.025385108,-0.042447249,,
07:58:01.645,0.019193374,-0.007726077,-0.006769599,0.026234796,-0.02540967,-0.042479356,,
07:58:01.650,0.019207183,-0.007734388,-0.006776327,0.026254587,-0.025433218,-0.042514027,,
07:58:01.655,0.019221237,-0.007746728,-0.006790011,0.02629222,-0.025455505,-0.042552481,,
07:58:01.660,0.019241686,-0.007758958,-0.006795608,0.026317565,-0.025478376,-0.042586727,,
07:58:01.665,0.019258262,-0.007767334,-0.006799724,0.026333549,-0.025503532,-0.042619359,,
07:58:01.670,0.019269074,-0.00777996,-0.006812532,0.0263684,-0.025528669,-0.042657581,,
07:58:01.675,0.019287616,-0.00779236,-0.006822038,0.026399744,-0.025551203,-0.042693486,,
07:58:01.680,0.019307335,-0.007800336,-0.006824442,0.026412619,-0.02557403,-0.042724568,,
07:58:01.685,0.019320355,-0.007809253,-0.00683528,0.026438716,-0.025599026,-0.042760754,,
07:58:01.690,0.019334206,-0.007822146,-0.006848113,0.026479002,-0.025621067,-0.04280031,,
07:58:01.695,0.01935293,-0.007832072,-0.006851054,0.026496802,-0.025642109,-0.042833078,,
07:58:01.700,0.019368278,-0.007840329,-0.006858544,0.026513555,-0.025666016,-0.042866596,,
07:58:01.705,0.019379885,-0.007853854,-0.006873417,0.026553298,-0.025689494,-0.042906835,,
07:58:01.710,0.019395935,-0.007865312,-0.006878383,0.026581611,-0.025709313,-0.042942656,,
07:58:01.715,0.019415079,-0.007872144,-0.006880047,0.02659435,-0.025731146,-0.042973105,,
07:58:01.720,0.019430208,-0.0078824,-0.006895003,0.02662723,-0.025756335,-0.043009589,,
07:58:01.725,0.019441865,-0.007896492,-0.006904472,0.026665186,-0.025779184,-0.043046751,,
07:58:01.730,0.019459329,-0.007905498,-0.006904378,0.026676962,-0.025798139,-0.04307706,,
07:58:01.735,0.019478038,-0.007913777,-0.006914787,0.026695256,-0.025820818,-0.043110402,,
07:58:01.740,0.019492042,-0.007928521,-0.006929581,0.026735785,-0.025847943,-0.043149814,,
07:58:01.745,0.019504867,-0.007940741,-0.006931191,0.026758573,-0.025869644,-0.043183452,,
07:58:01.750,0.019520151,-0.007948358,-0.006936402,0.026771588,-0.025890088,-0.043212715,,
07:58:01.755,0.019539562,-0.007959062,-0.006953547,0.026805804,-0.025914612,-0.043248296,,
07:58:01.760,0.019553828,-0.007970815,-0.006960861,0.026836732,-0.02593919,-0.043284786,,
07:58:01.765,0.019564811,-0.007981027,-0.006962459,0.026850866,-0.025960667,-0.043316122,,
07:58:01.770,0.019585197,-0.00799101,-0.006975057,0.026877338,-0.025982375,-0.043350247,,
07:58:01.775,0.01960372,-0.008002484,-0.006986989,0.02691288,-0.026008228,-0.043387981,,
07:58:01.780,0.019611479,-0.00801453,-0.006987619,0.026932887,-0.026030637,-0.043422477,,
07:58:01.785,0.01962677,-0.00802271,-0.006996554,0.026952041,-0.026050431,-0.043454247,,
07:58:01.790,0.019647219,-0.008033004,-0.007010421,0.026985467,-0.026073863,-0.043490483,,
07:58:01.795,0.019661985,-0.008042828,-0.007013605,0.02700916,-0.026098417,-0.04352587,,
07:58:01.800,0.01967102,-0.008052868,-0.007019388,0.027027659,-0.026120491,-0.043558129,,
07:58:01.805,0.01969,-0.008065228,-0.007033436,0.027059908,-0.0261423,-0.043593434,,
07:58:01.810,0.019709447,-0.008076339,-0.007039318,0.027087861,-0.026164587,-0.043629507,,
07:58:01.815,0.01971775,-0.008086979,-0.007042501,0.027105433,-0.026190129,-0.043660539,,
07:58:01.820,0.019731848,-0.008097858,-0.007055839,0.027134782,-0.026209409,-0.04369279,,
07:58:01.825,0.019753621,-0.008107641,-0.007065756,0.027164863,-0.026229524,-0.043726585,,
07:58:01.830,0.019765942,-0.008119148,-0.007068305,0.027180929,-0.026253864,-0.043758909,,
07:58:01.835,0.01977672,-0.008128929,-0.00707785,0.027201328,-0.026273805,-0.043792448,,
07:58:01.840,0.019793205,-0.008140769,-0.007093154,0.027238486,-0.02629791,-0.04382914,,
07:58:01.845,0.019809589,-0.008151924,-0.007096123,0.027258459,-0.026320549,-0.043862007,,
07:58:01.850,0.01982452,-0.008160371,-0.007100898,0.027272506,-0.0263423,-0.043891527,,
07:58:01.855,0.019839394,-0.008173494,-0.007115278,0.027310934,-0.026369237,-0.043926863,,
07:58:01.860,0.019854002,-0.008184758,-0.007121259,0.027339086,-0.026390004,-0.04396004,,
07:58:01.865,0.019870744,-0.008191649,-0.007122288,0.027349217,-0.026410176,-0.043986662,,
07:58:01.870,0.019886657,-0.008202973,-0.007135633,0.027379144,-0.026438172,-0.044019575,,
07:58:01.875,0.019899582,-0.008216212,-0.007147004,0.027415736,-0.026461145,-0.04405596,,
07:58:01.880,0.019914636,-0.008223781,-0.007146653,0.027426267,-0.026479931,-0.044085715,,
07:58:01.885,0.019930619,-0.0082318,-0.007157054,0.027444944,-0.026504678,-0.044117879,,
07:58:01.890,0.019946019,-0.008244613,-0.007171781,0.027482948,-0.026530213,-0.044155186,,
07:58:01.895,0.019957148,-0.008255807,-0.007173982,0.027504107,-0.026548982,-0.044187856,,
07:58:01.900,0.019972488,-0.008263699,-0.007177756,0.027514224,-0.026568541,-0.044216562,,
07:58:01.905,0.019991869,-0.008274721,-0.007193055,0.027550249,-0.026594388,-0.044252887,,
07:58:01.910,0.020001177,-0.008287447,-0.007198392,0.027583933,-0.026615914,-0.044289141,,
07:58:01.915,0.020010866,-0.008296967,-0.007198867,0.027592863,-0.02663202,-0.044317147,,
07:58:01.920,0.020032034,-0.008305223,-0.007213612,0.027618641,-0.026657369,-0.044348477,,
07:58:01.925,0.0200495,-0.008316587,-0.007225539,0.027656616,-0.026682155,-0.044384705,,
07:58:01.930,0.020054948,-0.008329579,-0.007224486,0.027674184,-0.02669846,-0.044414888,,
07:58:01.935,0.02007011,-0.008337886,-0.007232914,0.027689308,-0.026718088,-0.044441835,,
07:58:01.940,0.020091122,-0.00834839,-0.007248257,0.027724012,-0.026745083,-0.044476849,,
07:58:01.945,0.020100885,-0.008359942,-0.007249822,0.027749484,-0.026769842,-0.044510202,,
07:58:01.950,0.020109722,-0.008369768,-0.007254647,0.027764416,-0.02678804,-0.04453838,,
07:58:01.955,0.020133341,-0.008381262,-0.007270554,0.027792323,-0.026812295,-0.044569093,,
07:58:01.960,0.020151205,-0.008392217,-0.00727942,0.02782246,-0.026839496,-0.044603227,,
07:58:01.965,0.020157856,-0.008400635,-0.007278166,0.027838721,-0.026860938,-0.044634222,,
07:58:01.970,0.020172595,-0.00841182,-0.007292335,0.027864991,-0.026880542,-0.044664207,,
07:58:01.975,0.020195544,-0.008422536,-0.007305415,0.027893777,-0.026904813,-0.044697582,,
07:58:01.980,0.020207678,-0.008430632,-0.007305529,0.027905569,-0.026929828,-0.044731187,,
07:58:01.985,0.020211027,-0.008442835,-0.007314771,0.027929797,-0.026948381,-0.044765048,,
07:58:01.990,0.020231322,-0.008454633,-0.007330573,0.027963078,-0.026967395,-0.044797875,,
07:58:01.995,0.020249133,-0.008463311,-0.00733225,0.02797796,-0.02699103,-0.044828044,,
07:58:02.000,0.020256444,-0.008472287,-0.00733473,0.027994181,-0.02701501,-0.044858127,,
07:58:02.005,0.020269959,-0.008486093,-0.007352119,0.028033918,-0.027035044,-0.044892146,,
07:58:02.010,0.020289303,-0.008498171,-0.007358873,0.0280576,-0.027058882,-0.044920661,,
07:58:02.015,0.020302849,-0.008504733,-0.00735973,0.028064858,-0.027082771,-0.044947683,,
07:58:02.020,0.020312402,-0.008515664,-0.007372218,0.028098296,-0.027105512,-0.044981925,,
07:58:02.025,0.020327548,-0.008530146,-0.007383646,0.028134921,-0.027126388,-0.045015685,,
07:58:02.030,0.020344532,-0.00853891,-0.007381234,0.028140524,-0.027143526,-0.045041625,,
07:58:02.035,0.02035821,-0.008547375,-0.007390945,0.028159561,-0.027167982,-0.045070697,,
07:58:02.040,0.020367951,-0.00856169,-0.007405903,0.028203441,-0.027191048,-0.045107112,,
07:58:02.045,0.020383472,-0.008571099,-0.007406412,0.028219322,-0.02720898,-0.04513598,,
07:58:02.050,0.020399596,-0.008579064,-0.007411375,0.028226043,-0.027231093,-0.045162681,,
07:58:02.055,0.02041088,-0.008590664,-0.007429231,0.028265445,-0.027257266,-0.045198095,,
07:58:02.060,0.020419343,-0.008603685,-0.007436672,0.028295316,-0.027275101,-0.045231311,,
07:58:02.065,0.020435896,-0.008611543,-0.007436144,0.028296947,-0.027294154,-0.045255143,,
07:58:02.070,0.020454645,-0.008618899,-0.007452803,0.028324309,-0.027321413,-0.045286892,,
07:58:02.075,0.020463676,-0.008634373,-0.007465382,0.02836511,-0.027344272,-0.045325136,,
07:58:02.080,0.020474744,-0.00864488,-0.007463482,0.028372875,-0.027360889,-0.04535045,,
07:58:02.085,0.02049273,-0.008650962,-0.007471909,0.028385991,-0.02738455,-0.045373508,,
07:58:02.090,0.020512818,-0.008662255,-0.007488957,0.028426739,-0.027414058,-0.045409175,,
07:58:02.095,0.020517859,-0.008675741,-0.007488222,0.028447732,-0.027431932,-0.045441896,,
07:58:02.100,0.020530247,-0.008682523,-0.007490542,0.02845303,-0.027448409,-0.045466431,,
07:58:02.105,0.020554521,-0.008690751,-0.007508795,0.028484696,-0.027474489,-0.045499087,,
07:58:02.110,0.020565515,-0.008703066,-0.007514843,0.028517129,-0.027498184,-0.045533543,,
07:58:02.115,0.02056955,-0.00871288,-0.007511848,0.028528716,-0.027514266,-0.045559956,,
07:58:02.120,0.020585693,-0.008721136,-0.007525567,0.028552247,-0.027535806,-0.045587643,,
07:58:02.125,0.0206031,-0.008732277,-0.00754082,0.028587534,-0.027563214,-0.045619866,,
07:58:02.130,0.020610758,-0.00874136,-0.007537535,0.028599518,-0.027582526,-0.045646723,,
07:58:02.135,0.020619722,-0.008751904,-0.007545795,0.028614993,-0.027601668,-0.045673232,,
07:58:02.140,0.020640544,-0.008763116,-0.007562939,0.028649321,-0.027626183,-0.045706587,,
07:58:02.145,0.020655831,-0.008773486,-0.00756522,0.028669231,-0.02764892,-0.045736481,,
07:58:02.150,0.020659615,-0.008785443,-0.007567523,0.028684134,-0.027669391,-0.045763056,,
07:58:02.155,0.020676614,-0.008797436,-0.007584544,0.028716287,-0.027689129,-0.045793935,,
07:58:02.160,0.02069633,-0.008809973,-0.007590497,0.028741291,-0.027710831,-0.045823666,,
07:58:02.165,0.020703688,-0.008817723,-0.007589111,0.028748541,-0.027732949,-0.045847876,,
07:58:02.170,0.020712476,-0.008827443,-0.007603562,0.028776165,-0.027752319,-0.045877724,,
07:58:02.175,0.020732527,-0.008838676,-0.007615196,0.028808989,-0.027774254,-0.045910651,,
07:58:02.180,0.020745709,-0.008846793,-0.007615431,0.028818758,-0.027794824,-0.0459385,,
07:58:02.185,0.020751756,-0.008855259,-0.007624603,0.028836633,-0.027816434,-0.045967062,,
07:58:02.190,0.02076632,-0.008867119,-0.007640393,0.028874353,-0.027838745,-0.045999431,,
07:58:02.195,0.020785331,-0.008875167,-0.007640157,0.028887145,-0.027859446,-0.046024646,,
07:58:02.200,0.020793857,-0.008883709,-0.007643907,0.028896677,-0.027884173,-0.046049984,,
07:58:02.205,0.020802926,-0.008897414,-0.007660502,0.028935784,-0.027907429,-0.046084053,,
07:58:02.210,0.020822642,-0.0089083,-0.007667802,0.028959835,-0.027928593,-0.046113697,,
07:58:02.215,0.020833899,-0.008917556,-0.007667821,0.028961084,-0.027948652,-0.046135697,,
07:58:02.220,0.020842614,-0.008928778,-0.007684303,0.028990686,-0.027971007,-0.046165407,,
07:58:02.225,0.020857226,-0.008943164,-0.007696385,0.029029253,-0.027994637,-0.046196186,,
07:58:02.230,0.020869728,-0.008952524,-0.007692635,0.029033366,-0.028011704,-0.046217559,,
07:58:02.235,0.020878639,-0.008960613,-0.007701863,0.029046654,-0.02803116,-0.046243087,,
07:58:02.240,0.020891123,-0.008974535,-0.007716842,0.029088016,-0.028057626,-0.04627681,,
07:58:02.245,0.020903389,-0.008986871,-0.007716103,0.029107456,-0.028075707,-0.046305705,,
07:58:02.250,0.020914557,-0.008995566,-0.007714784,0.029109172,-0.028094186,-0.046331365,,
07:58:02.255,0.020929851,-0.009003913,-0.007733265,0.029143272,-0.028121969,-0.046364144,,
07:58:02.260,0.020941907,-0.009013948,-0.007740493,0.029173831,-0.028144684,-0.046395214,,
07:58:02.265,0.020953414,-0.009020323,-0.007740477,0.029180222,-0.028159471,-0.046417874,,
07:58:02.270,0.020965537,-0.009028455,-0.007755692,0.029205731,-0.02817736,-0.046445301,,
07:58:02.275,0.020978951,-0.009040034,-0.007768045,0.02924018,-0.028202911,-0.046476025,,
07:58:02.280,0.020988501,-0.009048191,-0.007763231,0.029248531,-0.028221154,-0.04649845,,
07:58:02.285,0.021004979,-0.009056131,-0.007769675,0.02925714,-0.028237063,-0.046519271,,
07:58:02.290,0.021022277,-0.009070335,-0.00778791,0.02929647,-0.028263011,-0.046551056,,
07:58:02.295,0.021028803,-0.009082572,-0.00778757,0.029319947,-0.028287058,-0.046579647,,
07:58:02.300,0.021036476,-0.009091703,-0.007788275,0.029321468,-0.028302037,-0.046599068,,
07:58:02.305,0.021056015,-0.009098987,-0.007804904,0.029350933,-0.028325604,-0.046626096,,
07:58:02.310,0.021068406,-0.009107335,-0.007813653,0.029383329,-0.028350658,-0.046659255,,
07:58:02.315,0.021068482,-0.009116881,-0.007811774,0.029388285,-0.028365067,-0.046684393,,
07:58:02.320,0.021082892,-0.009125564,-0.007828267,0.02940662,-0.028383967,-0.046709598,,
07:58:02.325,0.021105443,-0.009134643,-0.007840801,0.029439584,-0.028410817,-0.046740624,,
07:58:02.330,0.021112304,-0.009144173,-0.007838795,0.029454254,-0.028434564,-0.046768151,,
07:58:02.335,0.021116638,-0.009158336,-0.007844499,0.02947111,-0.028450374,-0.046793453,,
07:58:02.340,0.021140089,-0.009171367,-0.007860577,0.029505371,-0.028470708,-0.046821465,,
07:58:02.345,0.02115561,-0.009179332,-0.007861391,0.029521197,-0.028495249,-0.04684715,,
07:58:02.350,0.021153361,-0.009188223,-0.007862187,0.029530138,-0.028517031,-0.046870394,,
07:58:02.355,0.021160094,-0.009203095,-0.007880055,0.029566168,-0.028534592,-0.046898521,,
07:58:02.360,0.021186717,-0.009212039,-0.007885545,0.029583673,-0.028557166,-0.046924527,,
07:58:02.365,0.021198905,-0.009217564,-0.007884072,0.029585401,-0.028581296,-0.046947976,,
07:58:02.370,0.021201658,-0.009228195,-0.007895676,0.029619736,-0.028601131,-0.046976715,,
07:58:02.375,0.021213947,-0.009243745,-0.007909056,0.029655977,-0.028619059,-0.047004206,,
07:58:02.380,0.021233769,-0.009247602,-0.007906011,0.029651221,-0.02863813,-0.047023157,,
07:58:02.385,0.021246152,-0.009252191,-0.007917233,0.029666319,-0.028662784,-0.047048644,,
07:58:02.390,0.021252412,-0.009266151,-0.007935452,0.029715162,-0.028683179,-0.04708135,,
07:58:02.395,0.021262547,-0.009277411,-0.007936196,0.029725269,-0.028696355,-0.047103509,,
07:58:02.400,0.021283287,-0.009282522,-0.007938627,0.029721246,-0.02871997,-0.04712289,,
07:58:02.405,0.021297165,-0.009291638,-0.007957483,0.029762305,-0.028746542,-0.047155241,,
07:58:02.410,0.02129653,-0.009308003,-0.007962916,0.029800637,-0.028763407,-0.047187209,,
07:58:02.415,0.02130722,-0.009316338,-0.00795778,0.029791822,-0.028778508,-0.04720407,,
07:58:02.420,0.021327368,-0.009322532,-0.007973641,0.029803614,-0.028801877,-0.047226939,,
07:58:02.425,0.021335618,-0.009335016,-0.007987236,0.029847154,-0.028827955,-0.047262357,,
07:58:02.430,0.021337645,-0.009345298,-0.007983479,0.029857555,-0.028841958,-0.047286261,,
07:58:02.435,0.02135172,-0.00935256,-0.007989929,0.029860939,-0.02885736,-0.047303625,,
07:58:02.440,0.021367608,-0.009365383,-0.008010582,0.029899218,-0.028885912,-0.047333355,,
07:58:02.445,0.021372342,-0.009378289,-0.008009123,0.029921276,-0.028907217,-0.047360439,,
